layers,neurons,activation,epochs,lr,batch_size,accuracy
3,8,Sigmoid,50,0.1,64,0.9432624113475178
3,8,Sigmoid,50,0.1,128,0.9290780141843972
3,8,Sigmoid,50,0.1,256,0.9432624113475178
3,8,Sigmoid,50,0.1,512,0.8605200945626478
3,8,Sigmoid,50,0.01,16,0.3664302600472813
3,8,Sigmoid,50,0.01,32,0.39952718676122934
3,8,Sigmoid,50,0.01,64,0.5059101654846335
3,8,Sigmoid,50,0.01,128,0.4444444444444444
3,8,Sigmoid,50,0.01,256,0.37115839243498816
3,8,Sigmoid,50,0.01,512,0.38534278959810875
3,8,Sigmoid,50,0.001,16,0.18439716312056736
3,8,Sigmoid,50,0.001,32,0.12529550827423167
3,8,Sigmoid,50,0.001,64,0.14893617021276595
3,8,Sigmoid,50,0.001,128,0.18439716312056736
3,8,Sigmoid,50,0.001,256,0.18439716312056736
3,8,Sigmoid,50,0.001,512,0.18439716312056736
3,8,Sigmoid,50,0.0001,16,0.13238770685579196
3,8,Sigmoid,50,0.0001,32,0.18439716312056736
3,8,Sigmoid,50,0.0001,64,0.18439716312056736
3,8,Sigmoid,50,0.0001,128,0.14893617021276595
3,8,Sigmoid,50,0.0001,256,0.14657210401891252
3,8,Sigmoid,50,0.0001,512,0.13238770685579196
3,8,Sigmoid,100,10.0,16,0.14893617021276595
3,8,Sigmoid,100,10.0,32,0.13711583924349882
3,8,Sigmoid,100,10.0,64,0.13238770685579196
3,8,Sigmoid,100,10.0,128,0.1182033096926714
3,8,Sigmoid,100,10.0,256,0.13711583924349882
3,8,Sigmoid,100,10.0,512,0.14657210401891252
3,8,Sigmoid,100,1.0,16,0.18439716312056736
3,8,Sigmoid,100,1.0,32,0.18439716312056736
3,8,Sigmoid,100,1.0,64,0.18439716312056736
3,8,Sigmoid,100,1.0,128,0.14893617021276595
3,8,Sigmoid,100,1.0,256,0.18439716312056736
3,8,Sigmoid,100,1.0,512,0.14893617021276595
3,8,Sigmoid,100,0.1,16,0.9385342789598109
3,8,Sigmoid,100,0.1,32,0.9219858156028369
3,8,Sigmoid,100,0.1,64,0.9550827423167849
3,8,Sigmoid,100,0.1,128,0.9479905437352246
3,8,Sigmoid,100,0.1,256,0.9479905437352246
3,8,Sigmoid,100,0.1,512,0.9527186761229315
3,8,Sigmoid,100,0.01,16,0.8486997635933806
3,8,Sigmoid,100,0.01,32,0.9054373522458629
3,8,Sigmoid,100,0.01,64,0.7328605200945626
3,8,Sigmoid,100,0.01,128,0.8014184397163121
3,8,Sigmoid,100,0.01,256,0.8652482269503546
3,8,Sigmoid,100,0.01,512,0.8865248226950354
3,8,Sigmoid,100,0.001,16,0.2647754137115839
3,8,Sigmoid,100,0.001,32,0.18439716312056736
3,8,Sigmoid,100,0.001,64,0.21040189125295508
3,8,Sigmoid,100,0.001,128,0.18439716312056736
3,8,Sigmoid,100,0.001,256,0.17257683215130024
3,8,Sigmoid,100,0.001,512,0.21749408983451538
3,8,Sigmoid,100,0.0001,16,0.13238770685579196
3,8,Sigmoid,100,0.0001,32,0.14657210401891252
3,8,Sigmoid,100,0.0001,64,0.1182033096926714
3,8,Sigmoid,100,0.0001,128,0.13238770685579196
3,8,Sigmoid,100,0.0001,256,0.13238770685579196
3,8,Sigmoid,100,0.0001,512,0.18439716312056736
3,8,Sigmoid,250,10.0,16,0.13711583924349882
3,8,Sigmoid,250,10.0,32,0.14893617021276595
3,8,Sigmoid,250,10.0,64,0.14657210401891252
3,8,Sigmoid,250,10.0,128,0.13711583924349882
3,8,Sigmoid,250,10.0,256,0.18439716312056736
3,8,Sigmoid,250,10.0,512,0.13711583924349882
3,8,Sigmoid,250,1.0,16,0.3309692671394799
3,8,Sigmoid,250,1.0,32,0.18439716312056736
3,8,Sigmoid,250,1.0,64,0.18439716312056736
3,8,Sigmoid,250,1.0,128,0.18439716312056736
3,8,Sigmoid,250,1.0,256,0.18439716312056736
3,8,Sigmoid,250,1.0,512,0.14893617021276595
3,8,Sigmoid,250,0.1,16,0.9550827423167849
3,8,Sigmoid,250,0.1,32,0.9479905437352246
3,8,Sigmoid,250,0.1,64,0.9456264775413712
3,8,Sigmoid,250,0.1,128,0.9527186761229315
3,8,Sigmoid,250,0.1,256,0.9550827423167849
3,8,Sigmoid,250,0.1,512,0.9408983451536643
3,8,Sigmoid,250,0.01,16,0.9527186761229315
3,8,Sigmoid,250,0.01,32,0.9385342789598109
3,8,Sigmoid,250,0.01,64,0.9550827423167849
3,8,Sigmoid,250,0.01,128,0.9385342789598109
3,8,Sigmoid,250,0.01,256,0.9527186761229315
3,8,Sigmoid,250,0.01,512,0.9361702127659575
3,8,Sigmoid,250,0.001,16,0.3380614657210402
3,8,Sigmoid,250,0.001,32,0.3877068557919622
3,8,Sigmoid,250,0.001,64,0.3404255319148936
3,8,Sigmoid,250,0.001,128,0.4444444444444444
3,8,Sigmoid,250,0.001,256,0.35697399527186763
3,8,Sigmoid,250,0.001,512,0.458628841607565
3,8,Sigmoid,250,0.0001,16,0.1182033096926714
3,8,Sigmoid,250,0.0001,32,0.19858156028368795
3,8,Sigmoid,250,0.0001,64,0.18439716312056736
3,8,Sigmoid,250,0.0001,128,0.18439716312056736
3,8,Sigmoid,250,0.0001,256,0.1182033096926714
3,8,Sigmoid,250,0.0001,512,0.13238770685579196
3,8,Softmax,1,10.0,16,0.14893617021276595
3,8,Softmax,1,10.0,32,0.1182033096926714
3,8,Softmax,1,10.0,64,0.14893617021276595
3,8,Softmax,1,10.0,128,0.13711583924349882
3,8,Softmax,1,10.0,256,0.14893617021276595
3,8,Softmax,1,10.0,512,0.13238770685579196
3,8,Softmax,1,1.0,16,0.18439716312056736
3,8,Softmax,1,1.0,32,0.1182033096926714
3,8,Softmax,1,1.0,64,0.13238770685579196
3,8,Softmax,1,1.0,128,0.18439716312056736
3,8,Softmax,1,1.0,256,0.13238770685579196
3,8,Softmax,1,1.0,512,0.1182033096926714
3,8,Softmax,1,0.1,16,0.14893617021276595
3,8,Softmax,1,0.1,32,0.1182033096926714
3,8,Softmax,1,0.1,64,0.13711583924349882
3,8,Softmax,1,0.1,128,0.1182033096926714
3,8,Softmax,1,0.1,256,0.18439716312056736
3,8,Softmax,1,0.1,512,0.21040189125295508
3,8,Softmax,1,0.01,16,0.13238770685579196
3,8,Softmax,1,0.01,32,0.13711583924349882
3,8,Softmax,1,0.01,64,0.1182033096926714
3,8,Softmax,1,0.01,128,0.13238770685579196
3,8,Softmax,1,0.01,256,0.15839243498817968
3,8,Softmax,1,0.01,512,0.18439716312056736
3,8,Softmax,1,0.001,16,0.13238770685579196
3,8,Softmax,1,0.001,32,0.13711583924349882
3,8,Softmax,1,0.001,64,0.13711583924349882
3,8,Softmax,1,0.001,128,0.14657210401891252
3,8,Softmax,1,0.001,256,0.13711583924349882
3,8,Softmax,1,0.001,512,0.1182033096926714
3,8,Softmax,1,0.0001,16,0.13238770685579196
3,8,Softmax,1,0.0001,32,0.1182033096926714
3,8,Softmax,1,0.0001,64,0.13238770685579196
3,8,Softmax,1,0.0001,128,0.18439716312056736
3,8,Softmax,1,0.0001,256,0.13711583924349882
3,8,Softmax,1,0.0001,512,0.14657210401891252
3,8,Softmax,10,10.0,16,0.13238770685579196
3,8,Softmax,10,10.0,32,0.13238770685579196
3,8,Softmax,10,10.0,64,0.14657210401891252
3,8,Softmax,10,10.0,128,0.19148936170212766
3,8,Softmax,10,10.0,256,0.18439716312056736
3,8,Softmax,10,10.0,512,0.2222222222222222
3,8,Softmax,10,1.0,16,0.26713947990543735
3,8,Softmax,10,1.0,32,0.1276595744680851
3,8,Softmax,10,1.0,64,0.17494089834515367
3,8,Softmax,10,1.0,128,0.20094562647754138
3,8,Softmax,10,1.0,256,0.14657210401891252
3,8,Softmax,10,1.0,512,0.13238770685579196
3,8,Softmax,10,0.1,16,0.37115839243498816
3,8,Softmax,10,0.1,32,0.28368794326241137
3,8,Softmax,10,0.1,64,0.425531914893617
3,8,Softmax,10,0.1,128,0.40425531914893614
3,8,Softmax,10,0.1,256,0.41843971631205673
3,8,Softmax,10,0.1,512,0.408983451536643
3,8,Softmax,10,0.01,16,0.1182033096926714
3,8,Softmax,10,0.01,32,0.18439716312056736
3,8,Softmax,10,0.01,64,0.18439716312056736
3,8,Softmax,10,0.01,128,0.18439716312056736
3,8,Softmax,10,0.01,256,0.18439716312056736
3,8,Softmax,10,0.01,512,0.18439716312056736
3,8,Softmax,10,0.001,16,0.18439716312056736
3,8,Softmax,10,0.001,32,0.13238770685579196
3,8,Softmax,10,0.001,64,0.14893617021276595
3,8,Softmax,10,0.001,128,0.1182033096926714
3,8,Softmax,10,0.001,256,0.13238770685579196
3,8,Softmax,10,0.001,512,0.14893617021276595
3,8,Softmax,10,0.0001,16,0.13238770685579196
3,8,Softmax,10,0.0001,32,0.13238770685579196
3,8,Softmax,10,0.0001,64,0.13711583924349882
3,8,Softmax,10,0.0001,128,0.13238770685579196
3,8,Softmax,10,0.0001,256,0.13238770685579196
3,8,Softmax,10,0.0001,512,0.15130023640661938
3,8,Softmax,25,10.0,16,0.1182033096926714
3,8,Softmax,25,10.0,32,0.14893617021276595
3,8,Softmax,25,10.0,64,0.13238770685579196
3,8,Softmax,25,10.0,128,0.1182033096926714
3,8,Softmax,25,10.0,256,0.08747044917257683
3,8,Softmax,25,10.0,512,0.13711583924349882
3,8,Softmax,25,1.0,16,0.14657210401891252
3,8,Softmax,25,1.0,32,0.04728132387706856
3,8,Softmax,25,1.0,64,0.13238770685579196
3,8,Softmax,25,1.0,128,0.13238770685579196
3,8,Softmax,25,1.0,256,0.28841607565011823
3,8,Softmax,25,1.0,512,0.22695035460992907
3,8,Softmax,25,0.1,16,0.6288416075650118
3,8,Softmax,25,0.1,32,0.6052009456264775
3,8,Softmax,25,0.1,64,0.6619385342789598
3,8,Softmax,25,0.1,128,0.7021276595744681
3,8,Softmax,25,0.1,256,0.7115839243498818
3,8,Softmax,25,0.1,512,0.5721040189125296
3,8,Softmax,25,0.01,16,0.25295508274231676
3,8,Softmax,25,0.01,32,0.1867612293144208
3,8,Softmax,25,0.01,64,0.18439716312056736
3,8,Softmax,25,0.01,128,0.18439716312056736
3,8,Softmax,25,0.01,256,0.24822695035460993
3,8,Softmax,25,0.01,512,0.18439716312056736
3,8,Softmax,25,0.001,16,0.14657210401891252
3,8,Softmax,25,0.001,32,0.13711583924349882
3,8,Softmax,25,0.001,64,0.18439716312056736
3,8,Softmax,25,0.001,128,0.13711583924349882
3,8,Softmax,25,0.001,256,0.13711583924349882
3,8,Softmax,25,0.001,512,0.1182033096926714
3,8,Softmax,25,0.0001,16,0.13238770685579196
3,8,Softmax,25,0.0001,32,0.14893617021276595
3,8,Softmax,25,0.0001,64,0.13238770685579196
3,8,Softmax,25,0.0001,128,0.14893617021276595
3,8,Softmax,25,0.0001,256,0.13238770685579196
3,8,Softmax,25,0.0001,512,0.13238770685579196
3,8,Softmax,50,10.0,16,0.14893617021276595
3,8,Softmax,50,10.0,32,0.12056737588652482
3,8,Softmax,50,10.0,64,0.14657210401891252
3,8,Softmax,50,10.0,128,0.14657210401891252
3,8,Softmax,50,10.0,256,0.14657210401891252
3,8,Softmax,50,10.0,512,0.1182033096926714
3,8,Softmax,50,1.0,16,0.3475177304964539
3,8,Softmax,50,1.0,32,0.18439716312056736
3,8,Softmax,50,1.0,64,0.18439716312056736
3,8,Softmax,50,1.0,128,0.13711583924349882
3,8,Softmax,50,1.0,256,0.4231678486997636
3,8,Softmax,50,1.0,512,0.3475177304964539
3,8,Softmax,50,0.1,16,0.8888888888888888
3,8,Softmax,50,0.1,32,0.8628841607565012
3,8,Softmax,50,0.1,64,0.9078014184397163
3,8,Softmax,50,0.1,128,0.8865248226950354
3,8,Softmax,50,0.1,256,0.933806146572104
3,8,Softmax,50,0.1,512,0.8865248226950354
3,8,Softmax,50,0.01,16,0.4515366430260047
3,8,Softmax,50,0.01,32,0.3877068557919622
3,8,Softmax,50,0.01,64,0.3309692671394799
3,8,Softmax,50,0.01,128,0.408983451536643
3,8,Softmax,50,0.01,256,0.31678486997635935
3,8,Softmax,50,0.01,512,0.4326241134751773
3,8,Softmax,50,0.001,16,0.13711583924349882
3,8,Softmax,50,0.001,32,0.13711583924349882
3,8,Softmax,50,0.001,64,0.13711583924349882
3,8,Softmax,50,0.001,128,0.18439716312056736
3,8,Softmax,50,0.001,256,0.18439716312056736
3,8,Softmax,50,0.001,512,0.1182033096926714
3,8,Softmax,50,0.0001,16,0.13238770685579196
3,8,Softmax,50,0.0001,32,0.13238770685579196
3,8,Softmax,50,0.0001,64,0.13238770685579196
3,8,Softmax,50,0.0001,128,0.13238770685579196
3,8,Softmax,50,0.0001,256,0.13238770685579196
3,8,Softmax,50,0.0001,512,0.13238770685579196
3,8,Softmax,100,10.0,16,0.1016548463356974
3,8,Softmax,100,10.0,32,0.28132387706855794
3,8,Softmax,100,10.0,64,0.1182033096926714
3,8,Softmax,100,10.0,128,0.18439716312056736
3,8,Softmax,100,10.0,256,0.13238770685579196
3,8,Softmax,100,10.0,512,0.1867612293144208
3,8,Softmax,100,1.0,16,0.18439716312056736
3,8,Softmax,100,1.0,32,0.2458628841607565
3,8,Softmax,100,1.0,64,0.1182033096926714
3,8,Softmax,100,1.0,128,0.18439716312056736
3,8,Softmax,100,1.0,256,0.5224586288416075
3,8,Softmax,100,1.0,512,0.3073286052009456
3,8,Softmax,100,0.1,16,0.9645390070921985
3,8,Softmax,100,0.1,32,0.9598108747044918
3,8,Softmax,100,0.1,64,0.9527186761229315
3,8,Softmax,100,0.1,128,0.9385342789598109
3,8,Softmax,100,0.1,256,0.9408983451536643
3,8,Softmax,100,0.1,512,0.9645390070921985
3,8,Softmax,100,0.01,16,0.6832151300236406
3,8,Softmax,100,0.01,32,0.6903073286052009
3,8,Softmax,100,0.01,64,0.5295508274231678
3,8,Softmax,100,0.01,128,0.7021276595744681
3,8,Softmax,100,0.01,256,0.6572104018912529
3,8,Softmax,100,0.01,512,0.7139479905437353
3,8,Softmax,100,0.001,16,0.18439716312056736
3,8,Softmax,100,0.001,32,0.18439716312056736
3,8,Softmax,100,0.001,64,0.18439716312056736
3,8,Softmax,100,0.001,128,0.14893617021276595
3,8,Softmax,100,0.001,256,0.18439716312056736
3,8,Softmax,100,0.001,512,0.18439716312056736
3,8,Softmax,100,0.0001,16,0.13711583924349882
3,8,Softmax,100,0.0001,32,0.13711583924349882
3,8,Softmax,100,0.0001,64,0.14657210401891252
3,8,Softmax,100,0.0001,128,0.14893617021276595
3,8,Softmax,100,0.0001,256,0.1276595744680851
3,8,Softmax,100,0.0001,512,0.1182033096926714
3,8,Softmax,250,10.0,16,0.2576832151300236
3,8,Softmax,250,10.0,32,0.13711583924349882
3,8,Softmax,250,10.0,64,0.2765957446808511
3,8,Softmax,250,10.0,128,0.14657210401891252
3,8,Softmax,250,10.0,256,0.14893617021276595
3,8,Softmax,250,10.0,512,0.2198581560283688
3,8,Softmax,250,1.0,16,0.30260047281323876
3,8,Softmax,250,1.0,32,0.475177304964539
3,8,Softmax,250,1.0,64,0.2860520094562648
3,8,Softmax,250,1.0,128,0.6382978723404256
3,8,Softmax,250,1.0,256,0.7635933806146572
3,8,Softmax,250,1.0,512,0.18439716312056736
3,8,Softmax,250,0.1,16,0.950354609929078
3,8,Softmax,250,0.1,32,0.9432624113475178
3,8,Softmax,250,0.1,64,0.9645390070921985
3,8,Softmax,250,0.1,128,0.9550827423167849
3,8,Softmax,250,0.1,256,0.9527186761229315
3,8,Softmax,250,0.1,512,0.9479905437352246
3,8,Softmax,250,0.01,16,0.950354609929078
3,8,Softmax,250,0.01,32,0.9314420803782506
3,8,Softmax,250,0.01,64,0.9408983451536643
3,8,Softmax,250,0.01,128,0.9527186761229315
3,8,Softmax,250,0.01,256,0.9196217494089834
3,8,Softmax,250,0.01,512,0.9361702127659575
3,8,Softmax,250,0.001,16,0.31678486997635935
3,8,Softmax,250,0.001,32,0.46099290780141844
3,8,Softmax,250,0.001,64,0.3049645390070922
3,8,Softmax,250,0.001,128,0.5035460992907801
3,8,Softmax,250,0.001,256,0.29314420803782504
3,8,Softmax,250,0.001,512,0.3617021276595745
3,8,Softmax,250,0.0001,16,0.18439716312056736
3,8,Softmax,250,0.0001,32,0.13711583924349882
3,8,Softmax,250,0.0001,64,0.04728132387706856
3,8,Softmax,250,0.0001,128,0.15602836879432624
3,8,Softmax,250,0.0001,256,0.14893617021276595
3,8,Softmax,250,0.0001,512,0.18439716312056736
3,8,ReLU,1,10.0,16,0.1702127659574468
3,8,ReLU,1,10.0,32,0.11583924349881797
3,8,ReLU,1,10.0,64,0.13002364066193853
3,8,ReLU,1,10.0,128,0.17494089834515367
3,8,ReLU,1,10.0,256,0.13711583924349882
3,8,ReLU,1,10.0,512,0.14893617021276595
3,8,ReLU,1,1.0,16,0.13947990543735225
3,8,ReLU,1,1.0,32,0.13002364066193853
3,8,ReLU,1,1.0,64,0.09929078014184398
3,8,ReLU,1,1.0,128,0.19621749408983452
3,8,ReLU,1,1.0,256,0.2033096926713948
3,8,ReLU,1,1.0,512,0.12293144208037825
3,8,ReLU,1,0.1,16,0.14893617021276595
3,8,ReLU,1,0.1,32,0.1867612293144208
3,8,ReLU,1,0.1,64,0.1938534278959811
3,8,ReLU,1,0.1,128,0.2553191489361702
3,8,ReLU,1,0.1,256,0.28841607565011823
3,8,ReLU,1,0.1,512,0.21749408983451538
3,8,ReLU,1,0.01,16,0.10874704491725769
3,8,ReLU,1,0.01,32,0.1276595744680851
3,8,ReLU,1,0.01,64,0.14657210401891252
3,8,ReLU,1,0.01,128,0.1111111111111111
3,8,ReLU,1,0.01,256,0.10638297872340426
3,8,ReLU,1,0.01,512,0.12529550827423167
3,8,ReLU,1,0.001,16,0.028368794326241134
3,8,ReLU,1,0.001,32,0.13238770685579196
3,8,ReLU,1,0.001,64,0.15130023640661938
3,8,ReLU,1,0.001,128,0.11347517730496454
3,8,ReLU,1,0.001,256,0.13238770685579196
3,8,ReLU,1,0.001,512,0.13711583924349882
3,8,ReLU,1,0.0001,16,0.18439716312056736
3,8,ReLU,1,0.0001,32,0.14893617021276595
3,8,ReLU,1,0.0001,64,0.2033096926713948
3,8,ReLU,1,0.0001,128,0.13238770685579196
3,8,ReLU,1,0.0001,256,0.1182033096926714
3,8,ReLU,1,0.0001,512,0.18203309692671396
3,8,ReLU,10,10.0,16,0.1182033096926714
3,8,ReLU,10,10.0,32,0.13238770685579196
3,8,ReLU,10,10.0,64,0.13238770685579196
3,8,ReLU,10,10.0,128,0.1347517730496454
3,8,ReLU,10,10.0,256,0.1182033096926714
3,8,ReLU,10,10.0,512,0.14893617021276595
3,8,ReLU,10,1.0,16,0.14893617021276595
3,8,ReLU,10,1.0,32,0.14893617021276595
3,8,ReLU,10,1.0,64,0.1182033096926714
3,8,ReLU,10,1.0,128,0.14657210401891252
3,8,ReLU,10,1.0,256,0.15839243498817968
3,8,ReLU,10,1.0,512,0.13238770685579196
3,8,ReLU,10,0.1,16,0.6808510638297872
3,8,ReLU,10,0.1,32,0.5697399527186762
3,8,ReLU,10,0.1,64,0.4397163120567376
3,8,ReLU,10,0.1,128,0.5366430260047281
3,8,ReLU,10,0.1,256,0.6312056737588653
3,8,ReLU,10,0.1,512,0.6052009456264775
3,8,ReLU,10,0.01,16,0.3049645390070922
3,8,ReLU,10,0.01,32,0.3877068557919622
3,8,ReLU,10,0.01,64,0.23167848699763594
3,8,ReLU,10,0.01,128,0.3144208037825059
3,8,ReLU,10,0.01,256,0.3144208037825059
3,8,ReLU,10,0.01,512,0.3546099290780142
3,8,ReLU,10,0.001,16,0.1182033096926714
3,8,ReLU,10,0.001,32,0.1182033096926714
3,8,ReLU,10,0.001,64,0.17257683215130024
3,8,ReLU,10,0.001,128,0.16312056737588654
3,8,ReLU,10,0.001,256,0.13238770685579196
3,8,ReLU,10,0.001,512,0.1182033096926714
3,8,ReLU,10,0.0001,16,0.14893617021276595
3,8,ReLU,10,0.0001,32,0.13002364066193853
3,8,ReLU,10,0.0001,64,0.13711583924349882
3,8,ReLU,10,0.0001,128,0.14657210401891252
3,8,ReLU,10,0.0001,256,0.13711583924349882
3,8,ReLU,10,0.0001,512,0.15130023640661938
3,8,ReLU,25,10.0,16,0.15130023640661938
3,8,ReLU,25,10.0,32,0.18439716312056736
3,8,ReLU,25,10.0,64,0.14657210401891252
3,8,ReLU,25,10.0,128,0.13238770685579196
3,8,ReLU,25,10.0,256,0.13238770685579196
3,8,ReLU,25,10.0,512,0.13238770685579196
3,8,ReLU,25,1.0,16,0.14657210401891252
3,8,ReLU,25,1.0,32,0.13238770685579196
3,8,ReLU,25,1.0,64,0.13238770685579196
3,8,ReLU,25,1.0,128,0.14893617021276595
3,8,ReLU,25,1.0,256,0.14893617021276595
3,8,ReLU,25,1.0,512,0.14657210401891252
3,8,ReLU,25,0.1,16,0.8156028368794326
3,8,ReLU,25,0.1,32,0.8841607565011821
3,8,ReLU,25,0.1,64,0.7706855791962175
3,8,ReLU,25,0.1,128,0.8368794326241135
3,8,ReLU,25,0.1,256,0.8557919621749409
3,8,ReLU,25,0.1,512,0.8250591016548463
3,8,ReLU,25,0.01,16,0.5319148936170213
3,8,ReLU,25,0.01,32,0.35697399527186763
3,8,ReLU,25,0.01,64,0.5106382978723404
3,8,ReLU,25,0.01,128,0.541371158392435
3,8,ReLU,25,0.01,256,0.4326241134751773
3,8,ReLU,25,0.01,512,0.5130023640661938
3,8,ReLU,25,0.001,16,0.15130023640661938
3,8,ReLU,25,0.001,32,0.14893617021276595
3,8,ReLU,25,0.001,64,0.1182033096926714
3,8,ReLU,25,0.001,128,0.14420803782505912
3,8,ReLU,25,0.001,256,0.24113475177304963
3,8,ReLU,25,0.001,512,0.26004728132387706
3,8,ReLU,25,0.0001,16,0.13238770685579196
3,8,ReLU,25,0.0001,32,0.13002364066193853
3,8,ReLU,25,0.0001,64,0.13238770685579196
3,8,ReLU,25,0.0001,128,0.14893617021276595
3,8,ReLU,25,0.0001,256,0.1276595744680851
3,8,ReLU,25,0.0001,512,0.13711583924349882
3,8,ReLU,50,10.0,16,0.14893617021276595
3,8,ReLU,50,10.0,32,0.14893617021276595
3,8,ReLU,50,10.0,64,0.18439716312056736
3,8,ReLU,50,10.0,128,0.13238770685579196
3,8,ReLU,50,10.0,256,0.13238770685579196
3,8,ReLU,50,10.0,512,0.13238770685579196
3,8,ReLU,50,1.0,16,0.18439716312056736
3,8,ReLU,50,1.0,32,0.1182033096926714
3,8,ReLU,50,1.0,64,0.14893617021276595
3,8,ReLU,50,1.0,128,0.13238770685579196
3,8,ReLU,50,1.0,256,0.18439716312056736
3,8,ReLU,50,1.0,512,0.14657210401891252
3,8,ReLU,50,0.1,16,0.9078014184397163
3,8,ReLU,50,0.1,32,0.9267139479905437
3,8,ReLU,50,0.1,64,0.933806146572104
3,8,ReLU,50,0.1,128,0.9219858156028369
3,8,ReLU,50,0.1,256,0.8912529550827423
3,8,ReLU,50,0.1,512,0.9290780141843972
3,8,ReLU,50,0.01,16,0.7801418439716312
3,8,ReLU,50,0.01,32,0.7470449172576832
3,8,ReLU,50,0.01,64,0.6430260047281324
3,8,ReLU,50,0.01,128,0.7304964539007093
3,8,ReLU,50,0.01,256,0.7612293144208038
3,8,ReLU,50,0.01,512,0.7115839243498818
3,8,ReLU,50,0.001,16,0.3215130023640662
3,8,ReLU,50,0.001,32,0.41134751773049644
3,8,ReLU,50,0.001,64,0.23167848699763594
3,8,ReLU,50,0.001,128,0.27423167848699764
3,8,ReLU,50,0.001,256,0.1867612293144208
3,8,ReLU,50,0.001,512,0.15602836879432624
3,8,ReLU,50,0.0001,16,0.16312056737588654
3,8,ReLU,50,0.0001,32,0.09929078014184398
3,8,ReLU,50,0.0001,64,0.14184397163120568
3,8,ReLU,50,0.0001,128,0.14893617021276595
3,8,ReLU,50,0.0001,256,0.2222222222222222
3,8,ReLU,50,0.0001,512,0.13238770685579196
3,8,ReLU,100,10.0,16,0.14657210401891252
3,8,ReLU,100,10.0,32,0.18439716312056736
3,8,ReLU,100,10.0,64,0.13238770685579196
3,8,ReLU,100,10.0,128,0.1182033096926714
3,8,ReLU,100,10.0,256,0.18439716312056736
3,8,ReLU,100,10.0,512,0.13238770685579196
3,8,ReLU,100,1.0,16,0.14893617021276595
3,8,ReLU,100,1.0,32,0.14893617021276595
3,8,ReLU,100,1.0,64,0.13711583924349882
3,8,ReLU,100,1.0,128,0.1182033096926714
3,8,ReLU,100,1.0,256,0.14657210401891252
3,8,ReLU,100,1.0,512,0.13238770685579196
3,8,ReLU,100,0.1,16,0.9621749408983451
3,8,ReLU,100,0.1,32,0.9574468085106383
3,8,ReLU,100,0.1,64,0.9527186761229315
3,8,ReLU,100,0.1,128,0.9408983451536643
3,8,ReLU,100,0.1,256,0.950354609929078
3,8,ReLU,100,0.1,512,0.9527186761229315
3,8,ReLU,100,0.01,16,0.9219858156028369
3,8,ReLU,100,0.01,32,0.9148936170212766
3,8,ReLU,100,0.01,64,0.9125295508274232
3,8,ReLU,100,0.01,128,0.9290780141843972
3,8,ReLU,100,0.01,256,0.91725768321513
3,8,ReLU,100,0.01,512,0.9243498817966903
3,8,ReLU,100,0.001,16,0.2293144208037825
3,8,ReLU,100,0.001,32,0.39243498817966904
3,8,ReLU,100,0.001,64,0.41134751773049644
3,8,ReLU,100,0.001,128,0.3735224586288416
3,8,ReLU,100,0.001,256,0.39243498817966904
3,8,ReLU,100,0.001,512,0.35697399527186763
3,8,ReLU,100,0.0001,16,0.16312056737588654
3,8,ReLU,100,0.0001,32,0.13238770685579196
3,8,ReLU,100,0.0001,64,0.1938534278959811
3,8,ReLU,100,0.0001,128,0.13711583924349882
3,8,ReLU,100,0.0001,256,0.19858156028368795
3,8,ReLU,100,0.0001,512,0.14893617021276595
3,8,ReLU,250,10.0,16,0.18439716312056736
3,8,ReLU,250,10.0,32,0.13238770685579196
3,8,ReLU,250,10.0,64,0.14893617021276595
3,8,ReLU,250,10.0,128,0.13238770685579196
3,8,ReLU,250,10.0,256,0.1182033096926714
3,8,ReLU,250,10.0,512,0.18439716312056736
3,8,ReLU,250,1.0,16,0.18439716312056736
3,8,ReLU,250,1.0,32,0.18439716312056736
3,8,ReLU,250,1.0,64,0.18439716312056736
3,8,ReLU,250,1.0,128,0.14893617021276595
3,8,ReLU,250,1.0,256,0.18439716312056736
3,8,ReLU,250,1.0,512,0.18439716312056736
3,8,ReLU,250,0.1,16,0.9550827423167849
3,8,ReLU,250,0.1,32,0.9550827423167849
3,8,ReLU,250,0.1,64,0.9432624113475178
3,8,ReLU,250,0.1,128,0.9432624113475178
3,8,ReLU,250,0.1,256,0.9621749408983451
3,8,ReLU,250,0.1,512,0.9574468085106383
3,8,ReLU,250,0.01,16,0.9621749408983451
3,8,ReLU,250,0.01,32,0.950354609929078
3,8,ReLU,250,0.01,64,0.9645390070921985
3,8,ReLU,250,0.01,128,0.9479905437352246
3,8,ReLU,250,0.01,256,0.9598108747044918
3,8,ReLU,250,0.01,512,0.9550827423167849
3,8,ReLU,250,0.001,16,0.6146572104018913
3,8,ReLU,250,0.001,32,0.6855791962174941
3,8,ReLU,250,0.001,64,0.6453900709219859
3,8,ReLU,250,0.001,128,0.6122931442080378
3,8,ReLU,250,0.001,256,0.607565011820331
3,8,ReLU,250,0.001,512,0.6784869976359338
3,8,ReLU,250,0.0001,16,0.13238770685579196
3,8,ReLU,250,0.0001,32,0.1347517730496454
3,8,ReLU,250,0.0001,64,0.2293144208037825
3,8,ReLU,250,0.0001,128,0.18439716312056736
3,8,ReLU,250,0.0001,256,0.2222222222222222
3,8,ReLU,250,0.0001,512,0.19621749408983452
3,8,Tanh,1,10.0,16,0.054373522458628844
